kind,lang,source_token,source_query_text,qid,wikidata_label,wikidata_aliases_json,mt_nllb,mt_madlad,mt_salamandra,vote_threshold,sim_nllb_madlad,sim_nllb_salamandra,sim_madlad_salamandra,agree_nllb_madlad,agree_nllb_salamandra,agree_madlad_salamandra,mt_voted,final_text,final_source,processed_at,cos_en_nllb,cos_en_madlad,cos_en_salamandra,gte_winner,lang_nllb,lang_madlad,lang_salamandra,output_token
entity,gl,"""50""",50,,,[],,,,0.9,,,,,,,,50,passthrough_number_symbols,2026-03-05T13:04:04,,,,,und,und,und,50
entity,gl,"""512""",512,,,[],,,,0.9,,,,,,,,512,passthrough_number_symbols,2026-03-05T13:04:04,,,,,und,und,und,512
entity,gl,"""52.0""(minutes)","""52.0""(minutes)",,,[],"""52,0"" (minutos)","""52. 0"" (minutos)","""52.0"" (minutos)",0.9,0.9091,0.9375,0.9697,1.0,1.0,1.0,"""52.0"" (minutos)","""52.0"" (minutos)",mt_vote,2026-03-05T13:04:05,,,,,en,en,en,"""52.0""_(minutos)"
entity,gl,"""560""",560,,,[],,,,0.9,,,,,,,,560,passthrough_number_symbols,2026-03-05T13:04:05,,,,,und,und,und,560
entity,gl,"""6-speed manual (Getrag)""",6-speed manual (Getrag),,,[],6 velocidades manuais (Getrag),Manual de 6 velocidades (Getrag),Manual de 6 velocidades (Getrag),0.9,0.7097,0.7097,1.0,0.0,0.0,1.0,Manual de 6 velocidades (Getrag),Manual de 6 velocidades (Getrag),mt_vote_revoted_gte_langfilter,2026-03-09T10:17:53,0.8534466028213501,0.8865682482719421,0.8865682482719421,madlad,pt,pt,pt,Manual_de_6_velocidades_(Getrag)
entity,gl,"""6-speed manual""",6-speed manual,,,[],6 velocidades manuais,Manual de 6 velocidades,Manual de 6 velocidades,0.9,0.5909,0.5909,1.0,0.0,0.0,1.0,Manual de 6 velocidades,Manual de 6 velocidades,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:53,0.8243303894996643,0.8831472992897034,0.8831472992897034,madlad,pt,pt,pt,Manual_de_6_velocidades
entity,gl,"""672""",672,,,[],,,,0.9,,,,,,,,672,passthrough_number_symbols,2026-03-05T13:04:07,,,,,und,und,und,672
entity,gl,"""7/25""",7/25,,,[],,,,0.9,,,,,,,,7/25,passthrough_number_symbols,2026-03-05T13:04:07,,,,,und,und,und,7/25
entity,gl,"""75.0 million (dollars)""",75.0 million (dollars),,,[],"75,0 millóns (dólares)","75,0 millóns (dólares)","75,0 millóns (dólares)",0.9,1.0,1.0,1.0,1.0,1.0,1.0,"75,0 millóns (dólares)","75,0 millóns (dólares)",mt_vote_revoted_gte_langfilter,2026-03-09T10:17:53,0.8302390575408936,0.8302390575408936,0.8302390575408936,nllb,es,es,es,"75,0_millóns_(dólares)"
entity,gl,"""80002709""",80002709,,,[],,,,0.9,,,,,,,,80002709,passthrough_number_symbols,2026-03-05T13:04:07,,,,,und,und,und,80002709
entity,gl,"""87000823""",87000823,,,[],,,,0.9,,,,,,,,87000823,passthrough_number_symbols,2026-03-05T13:04:07,,,,,und,und,und,87000823
entity,gl,"""88002539""",88002539,,,[],,,,0.9,,,,,,,,88002539,passthrough_number_symbols,2026-03-05T13:04:07,,,,,und,und,und,88002539
entity,gl,"""8820.0""(minutes)","""8820.0""(minutes)",,,[],"""8820.0"" (minutos)","""8820. 0"" (minutos)","""8820.0"" (minutos)",0.9,0.973,1.0,0.973,1.0,1.0,1.0,"""8820.0"" (minutos)","""8820.0"" (minutos)",mt_vote,2026-03-05T13:04:08,,,,,en,en,en,"""8820.0""_(minutos)"
entity,gl,"""9-speed ZF 9HP automatic (V6)""",9-speed ZF 9HP automatic (V6),,,[],9 velocidades ZF 9HP automático (V6),9 velocidades ZF 9HP automático (V6),Automática ZF 9HP de 9 velocidades (V6),0.9,1.0,0.48,0.48,1.0,0.0,0.0,9 velocidades ZF 9HP automático (V6),9 velocidades ZF 9HP automático (V6),mt_vote_revoted_gte_langfilter,2026-03-09T10:17:53,0.9651648998260498,0.9651648998260498,0.9522191286087036,nllb,pt,pt,pt,9_velocidades_ZF_9HP_automático_(V6)
entity,gl,"""90640840""",90640840,,,[],,,,0.9,,,,,,,,90640840,passthrough_number_symbols,2026-03-05T13:04:09,,,,,und,und,und,90640840
entity,gl,"""978-0-15-204770-2""",978-0-15-204770-2,,,[],,,,0.9,,,,,,,,978-0-15-204770-2,passthrough_number_symbols,2026-03-05T13:04:09,,,,,und,und,und,978-0-15-204770-2
entity,gl,"""978-1-4165-4253-7""",978-1-4165-4253-7,,,[],,,,0.9,,,,,,,,978-1-4165-4253-7,passthrough_number_symbols,2026-03-05T13:04:09,,,,,und,und,und,978-1-4165-4253-7
entity,gl,"""A. Nugetre""",A. Nugetre,,,[],A. Nugetre,A. Nugetre,A. Nugetre,0.9,1.0,1.0,1.0,1.0,1.0,1.0,A. Nugetre,A. Nugetre,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:53,1.0,1.0,1.0,nllb,de,de,de,A._Nugetre
entity,gl,"""A.E Dimitra Efxeinoupolis""",A.E Dimitra Efxeinoupolis,Q16970363,,[],A.E. Dimitra Efxeinoupolis,A.E. Dimitra Efxeinoupolis,A.E. Dimitra Efxeinoupolis,0.9,1.0,1.0,1.0,1.0,1.0,1.0,A.E. Dimitra Efxeinoupolis,A.E. Dimitra Efxeinoupolis,mt_vote,2026-03-05T13:04:11,,,,,en,en,en,A.E._Dimitra_Efxeinoupolis
entity,gl,"""A894 VA; A904 VD;""",A894 VA; A904 VD;,,,[],A894 VA; A904 VD;,A894 VA; A904 VD;,A894 VA; A904 VD;,0.9,1.0,1.0,1.0,1.0,1.0,1.0,A894 VA; A904 VD;,A894 VA; A904 VD;,mt_vote,2026-03-05T13:04:13,,,,,en,en,en,A894_VA;_A904_VD;
entity,gl,"""A900 GA""",A900 GA,,,[],A900 GA,A900 GA,A900 GA,0.9,1.0,1.0,1.0,1.0,1.0,1.0,A900 GA,A900 GA,mt_vote,2026-03-05T13:04:14,,,,,en,en,en,A900_GA
entity,gl,"""A911 MD""",A911 MD,,,[],A911 MD,A911 MD,A911 MD,0.9,1.0,1.0,1.0,1.0,1.0,1.0,A911 MD,A911 MD,mt_vote,2026-03-05T13:04:15,,,,,en,en,en,A911_MD
entity,gl,"""A919 HA; 1927 WB;""",A919 HA; 1927 WB;,,,[],A919 HA; 1927 WB;,A919 HA; 1927 WB;,A919 HA; 1927 WB;,0.9,1.0,1.0,1.0,1.0,1.0,1.0,A919 HA; 1927 WB;,A919 HA; 1927 WB;,mt_vote,2026-03-05T13:04:17,,,,,en,en,en,A919_HA;_1927_WB;
entity,gl,"""AAIDBI""",AAIDBI,,,[],AAIDBI,AAIDBIConstellation name (optional),AAIDBI,0.9,0.0,0.0,0.0,0.0,0.0,0.0,AAIDBIConstellation name (optional),AAIDBIConstellation name (optional),mt_vote_revoted_gte_langfilter,2026-03-09T10:17:53,,0.7993707656860352,,madlad,en,nl,en,AAIDBIConstellation_name_(optional)
entity,gl,"""ABI""",ABI,Q81903464,,[],ABI,ABIConstellation name (optional),ABI,0.9,0.0,0.0,0.0,0.0,0.0,0.0,ABIConstellation name (optional),ABIConstellation name (optional),mt_vote_revoted_gte_langfilter,2026-03-09T10:17:53,,0.8111296892166138,,madlad,en,nl,en,ABIConstellation_name_(optional)
entity,gl,"""ACF Fiorentina S.p.A.""",ACF Fiorentina S.p.A.,,,[],ACF Fiorentina S.p.A.,ACF Fiorentina S.p.A. (en italiano).,ACF Fiorentina S.p.A.,0.9,0.7368,1.0,0.7368,0.0,1.0,0.0,ACF Fiorentina S.p.A.,ACF Fiorentina S.p.A.,mt_vote,2026-03-05T13:04:19,,,,,en,en,en,ACF_Fiorentina_S.p.A.
entity,gl,"""ACM Trans. Inf. Syst.""",ACM Trans. Inf. Syst.,,,[],ACM Trans. Inf. Syst.,ACM Trans. Inf. Syst.,ACM Trans. Inf. Syst.,0.9,1.0,1.0,1.0,1.0,1.0,1.0,ACM Trans. Inf. Syst.,ACM Trans. Inf. Syst.,mt_vote,2026-03-05T13:04:20,,,,,en,en,en,ACM_Trans._Inf._Syst.
entity,gl,"""ADICE5""",ADICE5,,,[],ADICE5,ADICE5,ADICE5,0.9,1.0,1.0,1.0,1.0,1.0,1.0,ADICE5,ADICE5,mt_vote,2026-03-05T13:04:21,,,,,en,en,en,ADICE5
entity,gl,"""AFIT, M.S. 1962""","AFIT, M.S. 1962",,,[],"AFIT, M.S. 1962","Madrid, S.A., 1962.","AFIT, M.S. 1962",0.9,0.6471,1.0,0.6471,0.0,1.0,0.0,"AFIT, M.S. 1962","AFIT, M.S. 1962",mt_vote,2026-03-05T13:04:21,,,,,en,en,en,"AFIT,_M.S._1962"
entity,gl,"""AGR""",AGR,,,[],AGR,AGR,AGR,0.9,1.0,1.0,1.0,1.0,1.0,1.0,AGR,AGR,mt_vote,2026-03-05T13:04:22,,,,,en,en,en,AGR
entity,gl,"""AIP Adv.""",AIP Adv.,,,[],AIP Adv.,AIP Adv.,AIP Adv.,0.9,1.0,1.0,1.0,1.0,1.0,1.0,AIP Adv.,AIP Adv.,mt_vote,2026-03-05T13:04:22,,,,,en,en,en,AIP_Adv.
entity,gl,"""AIT""",AIT,Q63486103,,[],AIT,AIT,AIT,0.9,1.0,1.0,1.0,1.0,1.0,1.0,AIT,AIT,mt_vote,2026-03-05T13:04:23,,,,,en,en,en,AIT
entity,gl,"""AMAHE9""",AMAHE9,,,[],AMAHE9,AMAHE9Constellation name (optional),AMAHE9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,AMAHE9Constellation name (optional),AMAHE9Constellation name (optional),mt_vote_revoted_gte_langfilter,2026-03-09T10:17:53,,0.8552846908569336,,madlad,en,nl,en,AMAHE9Constellation_name_(optional)
entity,gl,"""AMHAAJ""",AMHAAJ,,,[],AMHAAJ,AMHAAJConstellation name (optional),AMHAAJ,0.9,0.2927,1.0,0.2927,0.0,1.0,0.0,AMHAAJ,AMHAAJ,mt_vote,2026-03-05T13:04:24,,,,,en,en,en,AMHAAJ
entity,gl,"""APGPAC""",APGPAC,,,[],APGPAC,APGPACConstellation name (optional),APGPAC,0.9,0.0,0.0,0.0,0.0,0.0,0.0,APGPACConstellation name (optional),APGPACConstellation name (optional),mt_vote_revoted_gte_langfilter,2026-03-09T10:17:53,,0.7922148108482361,,madlad,en,nl,en,APGPACConstellation_name_(optional)
entity,gl,"""APN""",APN,,,[],APN,APN,APN,0.9,1.0,1.0,1.0,1.0,1.0,1.0,APN,APN,mt_vote,2026-03-05T13:04:25,,,,,en,en,en,APN
entity,gl,"""ASB""",ASB,Q110076233,,[],ASB,ASB,ASB,0.9,1.0,1.0,1.0,1.0,1.0,1.0,ASB,ASB,mt_vote,2026-03-05T13:04:26,,,,,en,en,en,ASB
entity,gl,"""ASCQAG""",ASCQAG,,,[],ASCQAG,ASCQAGConstellation name (optional),ASCQAG,0.9,0.0,0.0,0.0,0.0,0.0,0.0,ASCQAGConstellation name (optional),ASCQAGConstellation name (optional),mt_vote_revoted_gte_langfilter,2026-03-09T10:17:53,,0.8491065502166748,,madlad,en,nl,en,ASCQAGConstellation_name_(optional)
entity,gl,"""ATISET""",ATISET,,,[],ATISET,ATISETConstellation name (optional),ATISET,0.9,0.0,0.0,0.0,0.0,0.0,0.0,ATISETConstellation name (optional),ATISETConstellation name (optional),mt_vote_revoted_gte_langfilter,2026-03-09T10:17:53,,0.8608843088150024,,madlad,en,nl,en,ATISETConstellation_name_(optional)
entity,gl,"""ATW""",ATW,,,[],ATW,ATW,ATW,0.9,1.0,1.0,1.0,1.0,1.0,1.0,ATW,ATW,mt_vote,2026-03-05T13:04:28,,,,,en,en,en,ATW
entity,gl,"""AZAL Peşəkar Futbol Klubu""",AZAL Peşəkar Futbol Klubu,,,[],AZAL Peşəkar Futbol Clubu,Club de Fútbol La Salle,AZAL Peşəkar Futbol Klubu,0.9,0.4583,0.96,0.4583,0.0,1.0,0.0,AZAL Peşəkar Futbol Klubu,AZAL Peşəkar Futbol Klubu,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:53,0.9943405389785768,0.6925111413002014,1.0000001192092896,salamandra,az,es,az,AZAL_Peşəkar_Futbol_Klubu
entity,gl,"""Aarhus Lufthavn A/S""",Aarhus Lufthavn A/S,,,[],Aarhus Lufthavn A/S,Aeroporto de AarhusCity in Jylland Denmark,Aarhus Lufthavn A/S,0.9,0.3279,1.0,0.3279,0.0,1.0,0.0,Aarhus Lufthavn A/S,Aarhus Lufthavn A/S,mt_vote,2026-03-05T13:04:29,,,,,en,en,en,Aarhus_Lufthavn_A/S
entity,gl,"""Aarhus, Denmark""","Aarhus, Denmark",,,[],"Aarhus, Dinamarca","Aarhus, Dinamarca","Aarhus, Dinamarca",0.9,1.0,1.0,1.0,1.0,1.0,1.0,"Aarhus, Dinamarca","Aarhus, Dinamarca",mt_vote_revoted_gte_langfilter,2026-03-09T10:17:53,0.987845540046692,0.987845540046692,0.987845540046692,nllb,it,it,it,"Aarhus,_Dinamarca"
entity,gl,"""Abh. Math. Semin. Univ. Hambg.""",Abh. Math. Semin. Univ. Hambg.,,,[],Abh. Matemáticas. Seminario. Universidade. Hambg.,"1996.  ""A.B. Math. Semin. Univ. Hambg."" (en inglés).",Abh. Math. Semin. Univ. Hambg.,0.9,0.56,0.7342,0.716,0.0,0.0,0.0,Abh. Math. Semin. Univ. Hambg.,Abh. Math. Semin. Univ. Hambg.,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:53,0.8818325996398926,0.8741104602813721,0.9999998807907104,salamandra,es,hu,sk,Abh._Math._Semin._Univ._Hambg.
entity,gl,"""Acta Math. Hungar.""",Acta Math. Hungar.,,,[],"Acta de matemáticas, húngara.",Acta Math. Hungar.,Acta Math. Hungar.,0.9,0.6383,0.6383,1.0,0.0,0.0,1.0,Acta Math. Hungar.,Acta Math. Hungar.,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:53,0.857660174369812,1.0000001192092896,1.0000001192092896,madlad,gl,id,id,Acta_Math._Hungar.
entity,gl,"""Acta Palaeontol. Pol.""",Acta Palaeontol. Pol.,,,[],Acta Palaeontol.,Acta Palaeontol. Pol.,Acta Palaeontol. Pol.,0.9,0.8649,0.8649,1.0,0.0,0.0,1.0,Acta Palaeontol. Pol.,Acta Palaeontol. Pol.,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:53,0.946298897266388,1.0,1.0,madlad,es,es,es,Acta_Palaeontol._Pol.
entity,gl,"""Adams, Fall Creek, Lafayette, Richland, Union""","Adams, Fall Creek, Lafayette, Richland, Union",,,[],"Adams, Fall Creek, Lafayette, Richland, Union","Adams, Fall Creek, Lafayette, Richland, Union","Adams, Fall Creek, Lafayette, Richland, Union",0.9,1.0,1.0,1.0,1.0,1.0,1.0,"Adams, Fall Creek, Lafayette, Richland, Union","Adams, Fall Creek, Lafayette, Richland, Union",mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,1.000000238418579,1.000000238418579,1.000000238418579,nllb,de,de,de,"Adams,_Fall_Creek,_Lafayette,_Richland,_Union"
entity,gl,"""Addiction""",Addiction,Q4681106,,[],Adicción,Adicción,Adicción,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Adicción,Adicción,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,0.8809992671012878,0.8809992671012878,0.8809992671012878,nllb,gl,gl,gl,Adicción
entity,gl,"""Admin. Sci. Q.""",Admin. Sci. Q.,,,[],Administración. Ciencia. Q.,Admin. Sci. Q,Admin. Sci. Q.,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Administración. Ciencia. Q.,Administración. Ciencia. Q.,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,0.8964165449142456,,,nllb,es,en,en,Administración._Ciencia._Q.
entity,gl,"""Agremiação Sportiva Arapiraquense""",Agremiação Sportiva Arapiraquense,Q2306468,,[],Agremiação Sportiva Arapiraquense,Agremiación Deportiva Arapiraquense (en castelán).,Agremiação Sportiva Arapiraquense,0.9,0.6988,1.0,0.6988,0.0,1.0,0.0,Agremiação Sportiva Arapiraquense,Agremiação Sportiva Arapiraquense,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,1.0,0.8892140984535217,1.0,nllb,pt,es,pt,Agremiação_Sportiva_Arapiraquense
entity,gl,"""Ahri'ahn""",Ahri'ahn,,,[],Ahri'ahn,Ahri' ahn,Ahri'ahn,0.9,0.0,1.0,0.0,0.0,1.0,0.0,Ahri'ahn,Ahri'ahn,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,1.0,,1.0,nllb,de,en,de,Ahri'ahn
entity,gl,"""Ait Ikkou, Morocco""","Ait Ikkou, Morocco",,,[],"Ait Ikkou, Marrocos","Ait Ikkou, Marrocos","Ait Ikkou, Marrocos",0.9,1.0,1.0,1.0,1.0,1.0,1.0,"Ait Ikkou, Marrocos","Ait Ikkou, Marrocos",mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,0.9770396947860718,0.9770396947860718,0.9770396947860718,nllb,fi,fi,fi,"Ait_Ikkou,_Marrocos"
entity,gl,"""Ajo blanco""",Ajo blanco,Q8192454,,[],Ajo blanco,Alho branco,Ajo blanco,0.9,0.7619,1.0,0.7619,0.0,1.0,0.0,Ajo blanco,Ajo blanco,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,1.0,0.929664134979248,1.0,nllb,es,pt,es,Ajo_blanco
entity,gl,"""Akron Metro Futbol Club Summit Assault""",Akron Metro Futbol Club Summit Assault,,,[],Asalto á Cimeira do Club de Fútbol de Akron.,Club Baloncesto Breogán Club de Fútbol Breogán,Akron Metro Futbol Club Summit Assault,0.9,0.5556,0.3415,0.4048,0.0,0.0,0.0,Akron Metro Futbol Club Summit Assault,Akron Metro Futbol Club Summit Assault,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,0.8365426659584045,0.4614211320877075,1.0,salamandra,gl,ga,eo,Akron_Metro_Futbol_Club_Summit_Assault
entity,gl,"""Al Anbar Province, Iraq""","Al Anbar Province, Iraq",,,[],"Provincia de Al Anbar, Iraq","Provincia de Al Anbar, Iraqiraq. kgm","Provincia de Al Anbar, Iraq",0.9,0.8571,1.0,0.8571,0.0,1.0,0.0,"Provincia de Al Anbar, Iraq","Provincia de Al Anbar, Iraq",mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,0.9745837450027466,0.9122776389122008,0.9745837450027466,nllb,es,es,es,"Provincia_de_Al_Anbar,_Iraq"
entity,gl,"""Alan LaVern Bean""",Alan LaVern Bean,,,[],Alan LaVern Bean,Alan LaVern Bean,Alan LaVern Bean,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Alan LaVern Bean,Alan LaVern Bean,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,1.0000001192092896,1.0000001192092896,1.0000001192092896,nllb,ms,ms,ms,Alan_LaVern_Bean
entity,gl,"""Alfa Romeo 168""",Alfa Romeo 168,,,[],Alfa Romeo 168,Alfa Romeo 168,Alfa Romeo 168,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Alfa Romeo 168,Alfa Romeo 168,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,1.0,1.0,1.0,nllb,it,it,it,Alfa_Romeo_168
entity,gl,"""Alkmaar Zaanstreek""",Alkmaar Zaanstreek,,,[],Alkmaar Zaanstreek,Alcántara Alcántara Alcántara,Alkmaar Zaanstreek,0.9,0.4255,1.0,0.383,0.0,1.0,0.0,Alkmaar Zaanstreek,Alkmaar Zaanstreek,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,1.0,0.5726039409637451,1.0,nllb,nl,ga,nl,Alkmaar_Zaanstreek
entity,gl,"""Am. J. Math.""",Am. J. Math.,,,[],Am. J. Matemáticas.,Am. J. Math.,Am. J. Math.,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Am. J. Matemáticas.,Am. J. Matemáticas.,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,0.9245200157165528,,,nllb,sk,en,en,Am._J._Matemáticas.
entity,gl,"""American Defense Service ribbon.svg""",American Defense Service ribbon.svg,,,[],Servizo de Defensa Americano.,Servizo de Defensa Americano ribbon. svg,American Defense Service ribbon.svg,0.9,0.8406,0.0,0.0,0.0,0.0,0.0,Servizo de Defensa Americano.,Servizo de Defensa Americano.,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,0.8149467706680298,0.8076565265655518,,nllb,eo,it,en,Servizo_de_Defensa_Americano.
entity,gl,"""American Motors Matador""",American Motors Matador,,,[],American Motors Matador,American Motors Matador,American Motors Matador,0.9,1.0,1.0,1.0,1.0,1.0,1.0,American Motors Matador,American Motors Matador,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,1.0,1.0,1.0,nllb,es,es,es,American_Motors_Matador
entity,gl,"""Amsterdamsche Football Club Ajax Amateurs""",Amsterdamsche Football Club Ajax Amateurs,,,[],Amsterdamsche Football Club Ajax Amateurs,Amsterdamsche Football Club Ajax (en neerlandés).,Amsterdamsche Football Club Ajax Amateurs,0.9,0.7778,1.0,0.8,0.0,1.0,0.0,Amsterdamsche Football Club Ajax Amateurs,Amsterdamsche Football Club Ajax Amateurs,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,1.0000001192092896,0.878912091255188,1.0000001192092896,nllb,nl,lb,nl,Amsterdamsche_Football_Club_Ajax_Amateurs
entity,gl,"""Amsterdamsche Football Club Ajax""",Amsterdamsche Football Club Ajax,,,[],Amsterdamsche Football Club Ajax,Amsterdamsche Football Club Ajax (en neerlandés).,Amsterdamsche Football Club Ajax,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdamsche Football Club Ajax (en neerlandés).,Amsterdamsche Football Club Ajax (en neerlandés).,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,,0.933441162109375,,madlad,en,lb,en,Amsterdamsche_Football_Club_Ajax_(en_neerlandés).
entity,gl,"""April 2014""",April 2014,Q7131201,,[],Abril de 2014,Abril de 2014,Abril de 2014,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Abril de 2014,Abril de 2014,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,0.920153021812439,0.920153021812439,0.920153021812439,nllb,es,es,es,Abril_de_2014
entity,gl,"""Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin, Alexandra Badoi""","Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin, Alexandra Badoi",,,[],"Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin, Alexandra Badoi","Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin, Alexandra Badoi","Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin, Alexandra Badoi",0.9,1.0,1.0,1.0,1.0,1.0,1.0,"Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin, Alexandra Badoi","Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin, Alexandra Badoi",mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,1.0,1.0,1.0,nllb,no,no,no,"Armin_Van_Buuren,_Bobina,_Mark_Sixma,_Jonathan_Mendelsohn,_Christian_Burns,_Jwaydan,_Alexander_Popov,_Jano,_Alexandre_Bergheau,_Jonny_Rose,_Sylvia_Tosun,_Lira_Yin,_Alexandra_Badoi"
entity,gl,"""Arts and Crafts Movement and American craftsman Bungalows""",Arts and Crafts Movement and American craftsman Bungalows,,,[],Movemento de Artes e Oficios e Bungalows de artesáns estadounidenses,Movimiento de Artes y Oficios y American craftsman Bungalows,Movemento de Artes e Oficios e Bungalows de Artesáns Americanos,0.9,0.5938,0.8397,0.6179,0.0,0.0,0.0,Movimiento de Artes y Oficios y American craftsman Bungalows,Movimiento de Artes y Oficios y American craftsman Bungalows,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,0.9048943519592284,0.9390264749526978,0.8778418302536011,madlad,pt,es,pt,Movimiento_de_Artes_y_Oficios_y_American_craftsman_Bungalows
entity,gl,"""Asa Gigante ''""",Asa Gigante '',,,[],Asa Gigante,Asa xigante '',Asa Gigante '',0.9,0.8,0.88,0.9286,0.0,0.0,1.0,Asa Gigante '',Asa Gigante '',mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,0.9313873052597046,0.9285192489624025,1.000000238418579,salamandra,es,es,es,Asa_Gigante_''
entity,gl,"""Asam padeh""",Asam padeh,,,[],Asam padeh,Ácido ascórbico,Asam padeh,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Ácido ascórbico,Ácido ascórbico,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,,0.5557668209075928,,madlad,en,pt,en,Ácido_ascórbico
entity,gl,"""Asilomar Blvd., Pacific Grove, California""","Asilomar Blvd., Pacific Grove, California",,,[],"Asilomar Blvd., Pacific Grove, California","Asilomar Blvd., Pacific Grove, California","Asilomar Blvd., Pacific Grove, California",0.9,1.0,1.0,1.0,1.0,1.0,1.0,"Asilomar Blvd., Pacific Grove, California","Asilomar Blvd., Pacific Grove, California",mt_vote,2026-03-05T13:04:53,,,,,en,en,en,"Asilomar_Blvd.,_Pacific_Grove,_California"
entity,gl,"""Asociación Deportiva""",Asociación Deportiva,,,[],Asociación Deportiva,Asociación Deportiva,Asociación Deportiva,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Asociación Deportiva,Asociación Deportiva,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,1.0,1.0,1.0,nllb,es,es,es,Asociación_Deportiva
entity,gl,"""Asphalt""",Asphalt,Q736972,,[],Asfalto,Asfalto,Asfalto,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Asfalto,Asfalto,mt_vote,2026-03-05T13:04:54,,,,,en,en,en,Asfalto
entity,gl,"""Asphalt/Concrete""",Asphalt/Concrete,,,[],Asfalto/concreto,Asfalto/concreto,Asfalto/Concreto,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Asfalto/Concreto,Asfalto/Concreto,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,0.933889865875244,0.933889865875244,0.956989884376526,salamandra,fr,fr,fr,Asfalto/Concreto
entity,gl,"""Asser Levy Place and East 23rd Street""",Asser Levy Place and East 23rd Street,,,[],Asser Levy Place e East 23rd Street,Asser Levy Place e leste da rúa 23,Asser Levy Place e East 23rd Street,0.9,0.7246,1.0,0.7246,0.0,1.0,0.0,Asser Levy Place e East 23rd Street,Asser Levy Place e East 23rd Street,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:54,0.959042191505432,0.93052077293396,0.959042191505432,nllb,it,gl,it,Asser_Levy_Place_e_East_23rd_Street
