kind,lang,source_token,source_query_text,mt_nllb,mt_madlad,mt_salamandra,vote_threshold,sim_nllb_madlad,sim_nllb_salamandra,sim_madlad_salamandra,agree_nllb_madlad,agree_nllb_salamandra,agree_madlad_salamandra,mt_voted,final_text,final_source,processed_at,cos_en_nllb,cos_en_madlad,cos_en_salamandra,gte_winner,lang_nllb,lang_madlad,lang_salamandra,output_token
relation,eu,serviceStartYear,service Start Year,zerbitzuaren hasierako urtea,zerbitzuaren hasierako urtea,Zerbitzuaren hasiera-urtea,0.9,1.0,0.9259,0.9259,1,1,1,zerbitzuaren hasierako urtea,zerbitzuaren hasierako urtea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7801769971847534,0.7801769971847534,0.718097448348999,nllb,eu,eu,eu,ZerbitzuarenHasierakoUrtea
relation,eu,servingSize,serving Size,zerbitzatzeko tamaina,Zerbitzatzeko tamaina,Zerbitzu tamaina,0.9,1.0,0.8108,0.8108,1,0,0,Zerbitzatzeko tamaina,Zerbitzatzeko tamaina,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5894944667816162,0.6320897340774536,0.556203305721283,madlad,eu,eu,eu,ZerbitzatzekoTamaina
relation,eu,servingTemperature,serving Temperature,zerbitzatzeko tenperatura,zerbitzatzeko tenperatura,Zerbitzatzeko tenperatura,0.9,1.0,1.0,1.0,1,1,1,Zerbitzatzeko tenperatura,Zerbitzatzeko tenperatura,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7144930958747864,0.7144930958747864,0.7340308427810669,salamandra,eu,eu,eu,ZerbitzatzekoTenperatura
relation,eu,shipBeam,ship Beam,Itsasontzia,itsasontzi-izarra,ship Beam,0.9,0.7857,0.0,0.0,0,0,0,Itsasontzia,Itsasontzia,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6779403686523438,0.6776001453399658,,nllb,eu,eu,en,Itsasontzia
relation,eu,shipClass,ship Class,Itsasontzi klasea,ontzi-klasea,ontzi mota,0.9,0.7586,0.5185,0.5455,0,0,0,Itsasontzi klasea,Itsasontzi klasea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.829866349697113,0.6446517705917358,0.6075882911682129,nllb,eu,de,de,ItsasontziKlasea
relation,eu,shipDisplacement,ship Displacement,Ontziaren mugimendua,itsasontziaren desplazamendua,Itsasontziaren desplazamendua,0.9,0.6531,0.6531,1.0,0,0,1,itsasontziaren desplazamendua,itsasontziaren desplazamendua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6133605241775513,0.8260258436203003,0.8204472064971924,madlad,eu,eu,eu,ItsasontziarenDesplazamendua
relation,eu,shipDraft,ship Draft,Itsasontziaren zirriborroa,ontziaren zirriborroa,ship Draft,0.9,0.8936,0.0,0.0,0,0,0,Itsasontziaren zirriborroa,Itsasontziaren zirriborroa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.665213406085968,0.5174143314361572,,nllb,eu,eu,en,ItsasontziarenZirriborroa
relation,eu,shipInService,ship In Service,Itsasontzia zerbitzuan,ship Zerbitzuan,Zerbitzuan dagoen ontzia,0.9,0.6486,0.4348,0.5128,0,0,0,ship Zerbitzuan,ship Zerbitzuan,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7826804518699646,0.8375027179718018,0.8303918838500977,madlad,eu,eu,eu,ShipZerbitzuan
relation,eu,shipLaidDown,ship Laid Down,Ontzia lurreratu da.,itsasontzia jaitsi da,Laid Down itsasontzia,0.9,0.5854,0.0,0.0,0,0,0,itsasontzia jaitsi da,itsasontzia jaitsi da,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5430605411529541,0.7180753946304321,,madlad,eu,eu,en,ItsasontziaJaitsiDa
relation,eu,shipLaunch,ship Launch,Ontziaren jaurtiketa.,itsasontzi jaurtiketa,ontzi-jaurtiketa,0.9,0.7619,0.8108,0.8108,0,0,0,itsasontzi jaurtiketa,itsasontzi jaurtiketa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.4710591435432434,0.6830582618713379,0.6056570410728455,madlad,eu,eu,de,ItsasontziJaurtiketa
relation,eu,shipOrdered,ship Ordered,"Itsasontzia, agindua.",itsasontzia agindua,Itsasontzia eskatu zen,0.9,0.95,0.6512,0.6829,1,0,0,itsasontzia agindua,itsasontzia agindua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6433753967285156,0.7031164169311523,0.7162501811981201,madlad,eu,eu,eu,ItsasontziaAgindua
relation,eu,shipPower,ship Power,Ontziaren potentzia,itsasontziaren potentzia,Itsasontziaren potentzia,0.9,0.8837,0.8837,1.0,0,0,1,itsasontziaren potentzia,itsasontziaren potentzia,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6495722532272339,0.7795149087905884,0.7488217949867249,madlad,eu,eu,eu,ItsasontziarenPotentzia
relation,eu,significantBuilding,significant Building,Eraikin garrantzitsua,Eraikin esanguratsua,eraikuntza garrantzitsua,0.9,0.7317,0.8889,0.5909,0,0,0,Eraikin garrantzitsua,Eraikin garrantzitsua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7329336404800415,0.6809581518173218,0.6513572931289673,nllb,eu,eu,eu,EraikinGarrantzitsua
relation,eu,significantProject,significant Project,Proiektu garrantzitsua,Proiektu esanguratsua,Proiektu garrantzitsua,0.9,0.7442,1.0,0.6977,0,1,0,Proiektu garrantzitsua,Proiektu garrantzitsua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.773045539855957,0.6862453818321228,0.773045539855957,nllb,eu,eu,eu,ProiektuGarrantzitsua
relation,eu,similarDish,similar Dish,Antzeko plater bat.,antzeko platera,antzeko platera,0.9,0.8824,0.8824,1.0,0,0,1,antzeko platera,antzeko platera,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6523234844207764,0.6138863563537598,0.6138863563537598,madlad,eu,eu,eu,AntzekoPlatera
relation,eu,sisterStation,sister Station,arreba Geltokia,ahizpa-estazioa,Sister Station,0.9,0.3333,0.0,0.0,0,0,0,ahizpa-estazioa,ahizpa-estazioa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5152543187141418,0.5505721569061279,,madlad,no,eu,en,Ahizpa-estazioa
relation,eu,site,site,gune bat,gunea,site,0.9,0.7692,0.0,0.0,0,0,0,gune bat,gune bat,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6691690683364868,0.6665864586830139,,nllb,eu,de,en,GuneBat
relation,eu,spokenIn,spoken In,Hizkuntza,hiztunak,hitz egin In,0.9,0.7059,0.381,0.4,0,0,0,hitz egin In,hitz egin In,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6321507692337036,0.5064371824264526,0.8706874847412109,salamandra,de,de,eu,HitzEginIn
relation,eu,sportGoverningBody,sport Governing Body,Kirola Zuzendaritza Batzordea,sport Gobernu Batzordea,kirol-erakundea,0.9,0.5,0.5,0.3684,0,0,0,sport Gobernu Batzordea,sport Gobernu Batzordea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7959073781967163,0.8436830639839172,0.7298964262008667,madlad,eu,eu,rw,SportGobernuBatzordea
relation,eu,sportsOffered,sports Offered,Kirola eskaintzen da.,Eskaintzen diren kirol-jarduerak,kirolak Eskaintza,0.9,0.4906,0.8421,0.3673,0,0,0,Kirola eskaintzen da.,Kirola eskaintzen da.,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7604062557220459,0.7373566031455994,0.713286280632019,nllb,eu,eu,eu,KirolaEskaintzenDa.
relation,eu,spouse,spouse,senar-emazte,ezkontidea,ezkontidea,0.9,0.2727,0.2727,1.0,0,0,1,ezkontidea,ezkontidea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.466421365737915,0.44086953997612,0.44086953997612,madlad,eu,es,es,Ezkontidea
relation,eu,stadium,stadium,estadio bat,estadioa,estadioa,0.9,0.8421,0.8421,1.0,0,0,1,estadioa,estadioa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7696806192398071,0.8818367719650269,0.8818367719650269,madlad,eu,es,es,Estadioa
relation,eu,staff,staff,langileak,staff,langileak,0.9,0.0,0.0,0.0,0,0,0,langileak,langileak,mt_vote,2026-03-05T14:11:00,,,,,en,en,en,Langileak
relation,eu,starring,starring,Antzezpena:,protagonista,protagonista,0.9,0.0,0.0,0.0,0,0,0,Antzezpena:,Antzezpena:,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5182315111160278,,,nllb,eu,en,en,Antzezpena:
relation,eu,state,state,Estatua,egoera,egoera,0.9,0.3077,0.3077,1.0,0,0,1,egoera,egoera,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7087956666946411,0.6312508583068848,0.6312508583068848,madlad,es,nl,nl,Egoera
relation,eu,stateOfOrigin,state Of Origin,Jatorri egoera,% 1 fitxategi( k) % 2 fitxategi( k) % 3 fitxategi( k) % 4 fitxategi( k) % 5 fitxategi( k) % 6 fitxategi( k) % 7 fitxategi( k) %,jatorriko estatua,0.9,0.0,0.6452,0.0,0,0,0,jatorriko estatua,jatorriko estatua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.4890534281730652,,0.5458736419677734,salamandra,eu,en,eo,JatorrikoEstatua
relation,eu,status,status,egoera,egoera,egoera,0.9,1.0,1.0,1.0,1,1,1,egoera,egoera,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6976341009140015,0.6976341009140015,0.6976341009140015,nllb,nl,nl,nl,Egoera
relation,eu,stylisticOrigin,stylistic Origin,Jatorria,Jatorri estilistikoa,Origen estilistikoa,0.9,0.0,0.0,0.8205,0,0,0,Origen estilistikoa,Origen estilistikoa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,,0.657218337059021,0.7798090577125549,salamandra,en,fr,es,OrigenEstilistikoa
relation,eu,subsidiary,subsidiary,Zuzendaritzak,seme-alabak,subsidiary,0.9,0.3333,0.3478,0.1905,0,0,0,subsidiary,subsidiary,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5690324902534485,0.4761976897716522,1.0,salamandra,eu,eu,es,Subsidiary
relation,eu,successor,successor,ondorengoa,ondorengoa,ondorengotza,0.9,1.0,0.9091,0.9091,1,1,1,ondorengoa,ondorengoa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6385396718978882,0.6385396718978882,0.618262767791748,nllb,es,es,eu,Ondorengoa
relation,eu,surfaceArea,surface Area,Gainazalaren azalera,gainazaleko area,azalera,0.9,0.0,0.5185,0.0,0,0,0,azalera,azalera,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.4979553818702698,,0.5218727588653564,salamandra,eu,en,eu,Azalera
relation,eu,temperature,temperature,tenperatura,tenperatura,tenperatura,0.9,1.0,1.0,1.0,1,1,1,tenperatura,tenperatura,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6499501466751099,0.6499501466751099,0.6499501466751099,nllb,de,de,de,Tenperatura
relation,eu,tenant,tenant,maizterra,alokatzailea,errentaria,0.9,0.381,0.0,0.0,0,0,0,alokatzailea,alokatzailea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5354160070419312,0.6216638684272766,,madlad,eu,eu,en,Alokatzailea
relation,eu,timeInSpace,time In Space,Denbora Espazioan,denbora espazioan,denbora espazioan,0.9,1.0,1.0,1.0,1,1,1,denbora espazioan,denbora espazioan,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.609668493270874,0.8250642418861389,0.8250642418861389,madlad,eu,eu,eu,DenboraEspazioan
relation,eu,timeZone,time Zone,Ordutegia,ordu-zona,time Zone,0.9,0.5556,0.0,0.0,0,0,0,ordu-zona,ordu-zona,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5433508157730103,0.6054059863090515,,madlad,fr,fr,en,Ordu-zona
relation,eu,timeshiftChannel,timeshift Channel,Ordu-aldaketa kanala.,kanalaren denbora-desplazamendua,Timeshift kanala,0.9,0.2264,0.0,0.0,0,0,0,kanalaren denbora-desplazamendua,kanalaren denbora-desplazamendua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6460162401199341,0.8295982480049133,,madlad,eu,eu,en,KanalarenDenbora-desplazamendua
relation,eu,title,title,izenburua,titulua,title,0.9,0.5,0.0,0.0,0,0,0,titulua,titulua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5353292226791382,0.7721254825592041,,madlad,eu,ro,en,Titulua
relation,eu,topSpeed,top Speed,Goiko abiadura.,goiko abiadura,top Speed,0.9,0.9655,0.0,0.0,1,0,0,goiko abiadura,goiko abiadura,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.4889480471611023,0.4923486709594726,,madlad,pt,pt,en,GoikoAbiadura
relation,eu,totalLaunches,total Launches,Guztizko jaurtiketak,abiarazpen guztira,guztizko jaurtiketak,0.9,0.3158,1.0,0.3684,0,1,0,Guztizko jaurtiketak,Guztizko jaurtiketak,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5671559572219849,0.6175722479820251,0.5443371534347534,nllb,de,eu,de,GuztizkoJaurtiketak
relation,eu,totalProduction,total Production,ekoizpen osoa,ekoizpen osoa,produkzio osoa,0.9,1.0,0.5185,0.5185,1,0,0,ekoizpen osoa,ekoizpen osoa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.722633957862854,0.722633957862854,0.6218100190162659,nllb,pl,pl,it,EkoizpenOsoa
relation,eu,trainerAircraft,trainer Aircraft,Hegazkin hegalariak,Hegazkin entrenatzailea,Aircraft trainer,0.9,0.619,0.0,0.0,0,0,0,Hegazkin entrenatzailea,Hegazkin entrenatzailea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.643114447593689,0.835273265838623,,madlad,nl,eu,en,HegazkinEntrenatzailea
relation,eu,training,training,prestakuntza,entrenamendua,entrenamendua,0.9,0.4,0.4,1.0,0,0,1,entrenamendua,entrenamendua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7359342575073242,0.842892050743103,0.842892050743103,madlad,de,de,de,Entrenamendua
relation,eu,transmission,transmission,Transmisioa,transmisioa,transmisioa,0.9,0.0,0.0,0.0,0,0,0,Transmisioa,Transmisioa,mt_vote,2026-03-05T14:11:07,,,,,en,en,en,Transmisioa
relation,eu,transportAircraft,transport Aircraft,Garraioak Hegazkinak,garraio-hegazkina,garraioa Hegazkina,0.9,0.8649,0.9474,0.9143,0,1,1,Garraioak Hegazkinak,Garraioak Hegazkinak,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5567567348480225,0.5474233627319336,0.5200734734535217,nllb,it,it,eu,GarraioakHegazkinak
relation,eu,type,type,motaren arabera,mota,type,0.9,0.0,0.0,0.0,0,0,0,motaren arabera,motaren arabera,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5561173558235168,,,nllb,eu,en,en,MotarenArabera
relation,eu,unit,unit,unitatea,% 1 metro karratuamount in units (integer),unitatea,0.9,0.0,0.0,0.0,0,0,0,unitatea,unitatea,mt_vote,2026-03-05T14:11:08,,,,,en,en,en,Unitatea
relation,eu,universityTeam,university Team,Unibertsitateko taldea.,unibertsitatea Taldea,Unibertsitateko taldea,0.9,0.9091,0.9778,0.9302,1,1,1,Unibertsitateko taldea,Unibertsitateko taldea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7888620495796204,0.8039270639419556,0.8530625104904175,salamandra,eu,eu,eu,UnibertsitatekoTaldea
relation,eu,utcOffset,utc Offset,Utc deskontua,utc desplazamendua,UTC desplazamendua,0.9,0.6452,0.6452,1.0,0,0,1,UTC desplazamendua,UTC desplazamendua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7250015139579773,0.7659299373626709,0.8186127543449402,salamandra,fr,eu,eu,UTCDesplazamendua
relation,eu,viceChancellor,vice Chancellor,Kantzilerordea.,Kantzilerordea,Kantzilerordea,0.9,0.9655,0.9655,1.0,1,1,1,Kantzilerordea,Kantzilerordea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6671974658966064,0.6757469177246094,0.6757469177246094,madlad,de,de,de,Kantzilerordea
relation,eu,voice,voice,ahotsa,ahotsa,ahotsa,0.9,0.0,0.0,0.0,0,0,0,ahotsa,ahotsa,mt_vote,2026-03-05T14:11:10,,,,,en,en,en,Ahotsa
relation,eu,wasGivenTheTechnicalCampusStatusBy,was Given The Technical Campus Status By,Campus Teknikoaren estatusa eman zioten.,Campus Teknikoaren estatusa eman zion,Teknikako campusaren estatusa eman zion,0.9,0.961,0.7342,0.7632,1,0,0,Campus Teknikoaren estatusa eman zion,Campus Teknikoaren estatusa eman zion,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.8380541801452637,0.8444162607192993,0.8885416984558105,madlad,eu,eu,eu,CampusTeknikoarenEstatusaEmanZion
relation,eu,website,website,webgunea,webgunea,webgune,0.9,1.0,0.9333,0.9333,1,1,1,webgune,webgune,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.8393207788467407,0.8393207788467407,0.8902772068977356,salamandra,de,de,de,Webgune
relation,eu,weight,weight,pisua,pisua,pisua,0.9,0.0,0.0,0.0,0,0,0,pisua,pisua,mt_vote,2026-03-05T14:11:11,,,,,en,en,en,Pisua
relation,eu,wheelbase,wheelbase,Erroturako distantzia,gurpilen arteko distantzia,gurpil-base,0.9,0.6809,0.25,0.3784,0,0,0,gurpil-base,gurpil-base,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.4509921669960022,0.5164448022842407,0.6136530637741089,salamandra,eu,eu,mt,Gurpil-base
relation,eu,width,width,zabalera,zabalera,width,0.9,1.0,0.0,0.0,1,0,0,zabalera,zabalera,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:34,0.5911291837692261,0.5911291837692261,,nllb,sv,sv,en,Zabalera
relation,eu,writer,writer,idazlea,idazlea,idazlea,0.9,1.0,1.0,1.0,1,1,1,idazlea,idazlea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:34,0.8094730377197266,0.8094730377197266,0.8094730377197266,nllb,tr,tr,tr,Idazlea
relation,eu,year,year,Urtea,urtea,urtea,0.9,1.0,1.0,1.0,1,1,1,urtea,urtea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:34,0.5725153684616089,0.7871214151382446,0.7871214151382446,madlad,de,de,de,Urtea
relation,eu,yearOfConstruction,year Of Construction,Eraikitzeko urtea,Eraikitze-urtea,Eraikuntzaren urtea,0.9,0.875,0.7778,0.7647,0,0,0,Eraikuntzaren urtea,Eraikuntzaren urtea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:34,0.7320205569267273,0.4939036965370178,0.7432132363319397,salamandra,eu,eu,eu,EraikuntzarenUrtea
relation,eu,youthclub,youthclub,Gazteentzako klub bat.,gazte-kluba,gazteentzako kluba,0.9,0.6061,0.9,0.6897,0,1,0,gazteentzako kluba,gazteentzako kluba,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:34,0.8215360045433044,0.9018986821174622,0.8414567708969116,salamandra,eu,de,eu,GazteentzakoKluba
